Município;State;Municipality; Gross Rol [%] ;Gross Rol [%];Risk_period 1;Limit (Mio) 1;Exit 1; Strike 1;Risk_period 2;Limit (Mio) 2;Exit 2; Strike 2;Area (The client selects);Value per hectare (The client selects);Prize;Maximum indemnity limit;Maximum indemnity limit - STRIKE 1;Maximum indemnity limit - STRIKE 2; Amount paid per millimeter - Strike 1 ; Amount paid per millimeter - Strike 2 
Candido Godoi - RS;rio grande do sul;Candido Godoi;8.2;0.082;12-01 / 02-01;5;0;140;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1789.27;2220.79
Candiota - RS;rio grande do sul;Candiota;8.2;0.082;12-01 / 02-01;5;0;107;02-01 / 04-01;5;0;98.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2326.83;2541.19
Cangucu - RS;rio grande do sul;Cangucu;8.2;0.082;12-01 / 02-01;5;0;135;02-01 / 04-01;5;0;86.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1856.28;2900.93
Capao Bonito Do Sul - RS;rio grande do sul;Capao Bonito Do Sul;8.2;0.082;12-01 / 02-01;5;0;217;02-01 / 04-01;5;0;142.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1154.67;1759.89
Capao Do Cipo - RS;rio grande do sul;Capao Do Cipo;8.2;0.082;12-01 / 02-01;5;0;128;02-01 / 04-01;5;0;90.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1955.66;2779.05
Capao Do Leao - RS;rio grande do sul;Capao Do Leao;8.2;0.082;12-01 / 02-01;5;0;114;02-01 / 04-01;5;0;92.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2187.58;2707.55
Capivari Do Sul - RS;rio grande do sul;Capivari Do Sul;8.2;0.082;12-01 / 02-01;5;0;116;02-01 / 04-01;5;0;112.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2152.40;2227.35
Carazinho - RS;rio grande do sul;Carazinho;8.2;0.082;12-01 / 02-01;5;0;167;02-01 / 04-01;5;0;117.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1496.36;2143.55
Casca - RS;rio grande do sul;Casca;8.2;0.082;12-01 / 02-01;5;0;184;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1362.31;1991.38
Catuipe - RS;rio grande do sul;Catuipe;8.2;0.082;12-01 / 02-01;5;0;146;02-01 / 04-01;5;0;118.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1717.70;2127.43
Cerrito - RS;rio grande do sul;Cerrito;8.2;0.082;12-01 / 02-01;5;0;111;02-01 / 04-01;5;0;83.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2250.92;2997.33
Cerro Grande - RS;rio grande do sul;Cerro Grande;8.2;0.082;12-01 / 02-01;5;0;152;02-01 / 04-01;5;0;122.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1646.96;2042.91
Cerro Grande Do Sul - RS;rio grande do sul;Cerro Grande Do Sul;8.2;0.082;12-01 / 02-01;5;0;134;02-01 / 04-01;5;0;88.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1866.62;2834.64
Chapada - RS;rio grande do sul;Chapada;8.2;0.082;12-01 / 02-01;5;0;158;02-01 / 04-01;5;0;111.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1582.41;2246.17
Charrua - RS;rio grande do sul;Charrua;8.2;0.082;12-01 / 02-01;5;0;205;02-01 / 04-01;5;0;128.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1219.53;1948.49
Chiapetta - RS;rio grande do sul;Chiapetta;8.2;0.082;12-01 / 02-01;5;0;154;02-01 / 04-01;5;0;114.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1619.80;2201.36
Ciriaco - RS;rio grande do sul;Ciriaco;8.2;0.082;12-01 / 02-01;5;0;200;02-01 / 04-01;5;0;136.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1250.13;1840.29
Colorado - RS;rio grande do sul;Colorado;8.2;0.082;12-01 / 02-01;5;0;152;02-01 / 04-01;5;0;120.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1647.33;2091.24
Condor - RS;rio grande do sul;Condor;8.2;0.082;12-01 / 02-01;5;0;162;02-01 / 04-01;5;0;120.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1541.64;2087.35
Constantina - RS;rio grande do sul;Constantina;8.2;0.082;12-01 / 02-01;5;0;158;02-01 / 04-01;5;0;120.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1585.67;2086.58
Coqueiros Do Sul - RS;rio grande do sul;Coqueiros Do Sul;8.2;0.082;12-01 / 02-01;5;0;173;02-01 / 04-01;5;0;111.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1445.26;2259.39
Coronel Barros - RS;rio grande do sul;Coronel Barros;8.2;0.082;12-01 / 02-01;5;0;124;02-01 / 04-01;5;0;132.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2023.09;1899.37
Coronel Bicaco - RS;rio grande do sul;Coronel Bicaco;8.2;0.082;12-01 / 02-01;5;0;167;02-01 / 04-01;5;0;115.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1493.94;2170.41
Coxilha - RS;rio grande do sul;Coxilha;8.2;0.082;12-01 / 02-01;5;0;186;02-01 / 04-01;5;0;124.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1345.95;2012.96
Crissiumal - RS;rio grande do sul;Crissiumal;8.2;0.082;12-01 / 02-01;5;0;160;02-01 / 04-01;5;0;115.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1565.45;2172.98
Cristal Do Sul - RS;rio grande do sul;Cristal Do Sul;8.2;0.082;12-01 / 02-01;5;0;165;02-01 / 04-01;5;0;124.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1512.02;2010.52
Cruzeiro Do Sul - RS;rio grande do sul;Cruzeiro Do Sul;8.2;0.082;12-01 / 02-01;5;0;144;02-01 / 04-01;5;0;127.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1740.84;1971.97
Derrubadas - RS;rio grande do sul;Derrubadas;8.2;0.082;12-01 / 02-01;5;0;172;02-01 / 04-01;5;0;128.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1457.49;1952.41
Dilermando De Aguiar - RS;rio grande do sul;Dilermando De Aguiar;8.2;0.082;12-01 / 02-01;5;0;136;02-01 / 04-01;5;0;112.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1832.29;2224.81
Dois Irmaos Das Missoes - RS;rio grande do sul;Dois Irmaos Das Missoes;8.2;0.082;12-01 / 02-01;5;0;165;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1518.25;2212.85
Dois Lajeados - RS;rio grande do sul;Dois Lajeados;8.2;0.082;12-01 / 02-01;5;0;160;02-01 / 04-01;5;0;112.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1567.12;2228.87
Dom Feliciano - RS;rio grande do sul;Dom Feliciano;8.2;0.082;12-01 / 02-01;5;0;145;02-01 / 04-01;5;0;107.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1720.32;2326.07
Dom Pedrito - RS;rio grande do sul;Dom Pedrito;8.2;0.082;12-01 / 02-01;5;0;122;02-01 / 04-01;5;0;102.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2052.34;2456.56
Doutor Mauricio Cardoso - RS;rio grande do sul;Doutor Mauricio Cardoso;8.2;0.082;12-01 / 02-01;5;0;161;02-01 / 04-01;5;0;99.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1556.48;2522.68
Encruzilhada Do Sul - RS;rio grande do sul;Encruzilhada Do Sul;8.2;0.082;12-01 / 02-01;5;0;124;02-01 / 04-01;5;0;96.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2013.71;2616.52
Engenho Velho - RS;rio grande do sul;Engenho Velho;8.2;0.082;12-01 / 02-01;5;0;164;02-01 / 04-01;5;0;117.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1522.27;2136.68
Entre Rios Do Sul - RS;rio grande do sul;Entre Rios Do Sul;8.2;0.082;12-01 / 02-01;5;0;186;02-01 / 04-01;5;0;105.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1342.01;2388.29
Entre-Ijuis - RS;rio grande do sul;Entre-Ijuis;8.2;0.082;12-01 / 02-01;5;0;128;02-01 / 04-01;5;0;131.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1951.99;1904.23
Erebango - RS;rio grande do sul;Erebango;8.2;0.082;12-01 / 02-01;5;0;193;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1293.06;2218.67
Erechim - RS;rio grande do sul;Erechim;8.2;0.082;12-01 / 02-01;5;0;199;02-01 / 04-01;5;0;109.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1258.89;2300.40
Erval Seco - RS;rio grande do sul;Erval Seco;8.2;0.082;12-01 / 02-01;5;0;165;02-01 / 04-01;5;0;114.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1511.82;2196.60
Esmeralda - RS;rio grande do sul;Esmeralda;8.2;0.082;12-01 / 02-01;5;0;220;02-01 / 04-01;5;0;142.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1138.39;1766.55
Esperanca Do Sul - RS;rio grande do sul;Esperanca Do Sul;8.2;0.082;12-01 / 02-01;5;0;168;02-01 / 04-01;5;0;117.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1484.60;2132.47
Espumoso - RS;rio grande do sul;Espumoso;8.2;0.082;12-01 / 02-01;5;0;164;02-01 / 04-01;5;0;136.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1528.72;1836.49
Estrela Velha - RS;rio grande do sul;Estrela Velha;8.2;0.082;12-01 / 02-01;5;0;134;02-01 / 04-01;5;0;142.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1861.64;1755.52
Eugenio De Castro - RS;rio grande do sul;Eugenio De Castro;8.2;0.082;12-01 / 02-01;5;0;127;02-01 / 04-01;5;0;131.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1974.88;1902.65
Fontoura Xavier - RS;rio grande do sul;Fontoura Xavier;8.2;0.082;12-01 / 02-01;5;0;179;02-01 / 04-01;5;0;140.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1396.04;1782.79
Formigueiro - RS;rio grande do sul;Formigueiro;8.2;0.082;12-01 / 02-01;5;0;116;02-01 / 04-01;5;0;91.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2152.74;2741.18
Fortaleza Dos Valos - RS;rio grande do sul;Fortaleza Dos Valos;8.2;0.082;12-01 / 02-01;5;0;129;02-01 / 04-01;5;0;138.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1942.79;1807.98
Frederico Westphalen - RS;rio grande do sul;Frederico Westphalen;8.2;0.082;12-01 / 02-01;5;0;167;02-01 / 04-01;5;0;116.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1495.81;2156.01
Garruchos - RS;rio grande do sul;Garruchos;8.2;0.082;12-01 / 02-01;5;0;107;02-01 / 04-01;5;0;136.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2327.81;1844.27
Gaurama - RS;rio grande do sul;Gaurama;8.2;0.082;12-01 / 02-01;5;0;207;02-01 / 04-01;5;0;111.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1210.34;2247.37
Getulio Vargas - RS;rio grande do sul;Getulio Vargas;8.2;0.082;12-01 / 02-01;5;0;200;02-01 / 04-01;5;0;124.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1251.36;2010.21
Girua - RS;rio grande do sul;Girua;8.2;0.082;12-01 / 02-01;5;0;147;02-01 / 04-01;5;0;118.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1697.64;2124.51
Gramado Dos Loureiros - RS;rio grande do sul;Gramado Dos Loureiros;8.2;0.082;12-01 / 02-01;5;0;168;02-01 / 04-01;5;0;102.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1485.37;2460.17
Gramado Xavier - RS;rio grande do sul;Gramado Xavier;8.2;0.082;12-01 / 02-01;5;0;181;02-01 / 04-01;5;0;145.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1380.16;1727.02
Herval - RS;rio grande do sul;Herval;8.2;0.082;12-01 / 02-01;5;0;109;02-01 / 04-01;5;0;80.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2300.67;3109.77
Horizontina - RS;rio grande do sul;Horizontina;8.2;0.082;12-01 / 02-01;5;0;159;02-01 / 04-01;5;0;103.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1569.76;2437.42
Hulha Negra - RS;rio grande do sul;Hulha Negra;8.2;0.082;12-01 / 02-01;5;0;102;02-01 / 04-01;5;0;97.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2454.70;2586.94
Humaita - RS;rio grande do sul;Humaita;8.2;0.082;12-01 / 02-01;5;0;158;02-01 / 04-01;5;0;115.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1580.30;2173.76
Ibiaca - RS;rio grande do sul;Ibiaca;8.2;0.082;12-01 / 02-01;5;0;207;02-01 / 04-01;5;0;140.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1207.11;1787.29
Ibiraiaras - RS;rio grande do sul;Ibiraiaras;8.2;0.082;12-01 / 02-01;5;0;201;02-01 / 04-01;5;0;128.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1245.56;1955.22
Ibirapuita - RS;rio grande do sul;Ibirapuita;8.2;0.082;12-01 / 02-01;5;0;171;02-01 / 04-01;5;0;135.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1460.75;1845.23
Ibiruba - RS;rio grande do sul;Ibiruba;8.2;0.082;12-01 / 02-01;5;0;148;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1690.34;1981.67
Ijui - RS;rio grande do sul;Ijui;8.2;0.082;12-01 / 02-01;5;0;142;02-01 / 04-01;5;0;128.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1765.22;1957.37
Independencia - RS;rio grande do sul;Independencia;8.2;0.082;12-01 / 02-01;5;0;150;02-01 / 04-01;5;0;114.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1664.49;2198.32
Itacurubi - RS;rio grande do sul;Itacurubi;8.2;0.082;12-01 / 02-01;5;0;112;02-01 / 04-01;5;0;120.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2236.56;2083.23
Itapuca - RS;rio grande do sul;Itapuca;8.2;0.082;12-01 / 02-01;5;0;176;02-01 / 04-01;5;0;138.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1418.52;1811.11
Itaqui - RS;rio grande do sul;Itaqui;8.2;0.082;12-01 / 02-01;5;0;88;02-01 / 04-01;5;0;31.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2835.47;8001.68
Jaboticaba - RS;rio grande do sul;Jaboticaba;8.2;0.082;12-01 / 02-01;5;0;155;02-01 / 04-01;5;0;123.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1615.83;2030.01
Jacuizinho - RS;rio grande do sul;Jacuizinho;8.2;0.082;12-01 / 02-01;5;0;141;02-01 / 04-01;5;0;139.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1769.10;1797.09
Jaguarao - RS;rio grande do sul;Jaguarao;8.2;0.082;12-01 / 02-01;5;0;103;02-01 / 04-01;5;0;77.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2432.01;3237.69
Jaguari - RS;rio grande do sul;Jaguari;8.2;0.082;12-01 / 02-01;5;0;144;02-01 / 04-01;5;0;67.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1739.47;3733.33
Jari - RS;rio grande do sul;Jari;8.2;0.082;12-01 / 02-01;5;0;144;02-01 / 04-01;5;0;84.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1739.37;2982.36
Joia - RS;rio grande do sul;Joia;8.2;0.082;12-01 / 02-01;5;0;129;02-01 / 04-01;5;0;121.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1944.74;2060.98
Julio De Castilhos - RS;rio grande do sul;Julio De Castilhos;8.2;0.082;12-01 / 02-01;5;0;127;02-01 / 04-01;5;0;119.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1968.21;2102.70
Lagoa Vermelha - RS;rio grande do sul;Lagoa Vermelha;8.2;0.082;12-01 / 02-01;5;0;213;02-01 / 04-01;5;0;137.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1174.07;1819.34
Lagoao - RS;rio grande do sul;Lagoao;8.2;0.082;12-01 / 02-01;5;0;176;02-01 / 04-01;5;0;147.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1424.20;1697.87
Lajeado Do Bugre - RS;rio grande do sul;Lajeado Do Bugre;8.2;0.082;12-01 / 02-01;5;0;151;02-01 / 04-01;5;0;116.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1651.13;2147.55
Lavras Do Sul - RS;rio grande do sul;Lavras Do Sul;8.2;0.082;12-01 / 02-01;5;0;128;02-01 / 04-01;5;0;108.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1947.00;2305.83
Liberato Salzano - RS;rio grande do sul;Liberato Salzano;8.2;0.082;12-01 / 02-01;5;0;157;02-01 / 04-01;5;0;122.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1592.52;2056.12
Macambara - RS;rio grande do sul;Macambara;8.2;0.082;12-01 / 02-01;5;0;107;02-01 / 04-01;5;0;90.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2339.44;2768.51
Machadinho - RS;rio grande do sul;Machadinho;8.2;0.082;12-01 / 02-01;5;0;210;02-01 / 04-01;5;0;134.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1190.04;1869.15
Manoel Viana - RS;rio grande do sul;Manoel Viana;8.2;0.082;12-01 / 02-01;5;0;101;02-01 / 04-01;5;0;35.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2477.84;7239.28
Marau - RS;rio grande do sul;Marau;8.2;0.082;12-01 / 02-01;5;0;181;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1379.00;1976.46
Mata - RS;rio grande do sul;Mata;8.2;0.082;12-01 / 02-01;5;0;143;02-01 / 04-01;5;0;64.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1748.27;3900.72
Mato Queimado - RS;rio grande do sul;Mato Queimado;8.2;0.082;12-01 / 02-01;5;0;136;02-01 / 04-01;5;0;118.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1838.69;2114.19
Maximiliano De Almeida - RS;rio grande do sul;Maximiliano De Almeida;8.2;0.082;12-01 / 02-01;5;0;212;02-01 / 04-01;5;0;126.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1177.61;1981.53
Minas Do Leao - RS;rio grande do sul;Minas Do Leao;8.2;0.082;12-01 / 02-01;5;0;134;02-01 / 04-01;5;0;110.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1861.42;2263.52
Monte Alegre Dos Campos - RS;rio grande do sul;Monte Alegre Dos Campos;8.2;0.082;12-01 / 02-01;5;0;194;02-01 / 04-01;5;0;152.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1287.15;1641.51
Mormaco - RS;rio grande do sul;Mormaco;8.2;0.082;12-01 / 02-01;5;0;161;02-01 / 04-01;5;0;136.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1553.53;1840.69
Muitos Capoes - RS;rio grande do sul;Muitos Capoes;8.2;0.082;12-01 / 02-01;5;0;207;02-01 / 04-01;5;0;137.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1206.31;1828.20
Nonoai - RS;rio grande do sul;Nonoai;8.2;0.082;12-01 / 02-01;5;0;181;02-01 / 04-01;5;0;104.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1381.21;2402.78
Nova Alvorada - RS;rio grande do sul;Nova Alvorada;8.2;0.082;12-01 / 02-01;5;0;178;02-01 / 04-01;5;0;129.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1407.70;1932.38
Nova Esperanca Do Sul - RS;rio grande do sul;Nova Esperanca Do Sul;8.2;0.082;12-01 / 02-01;5;0;151;02-01 / 04-01;5;0;59.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1659.88;4263.56
Nova Palma - RS;rio grande do sul;Nova Palma;8.2;0.082;12-01 / 02-01;5;0;118;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2121.52;2217.71
Nova Ramada - RS;rio grande do sul;Nova Ramada;8.2;0.082;12-01 / 02-01;5;0;160;02-01 / 04-01;5;0;124.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1559.07;2021.33
Novo Machado - RS;rio grande do sul;Novo Machado;8.2;0.082;12-01 / 02-01;5;0;146;02-01 / 04-01;5;0;92.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1716.10;2717.25
Novo Tiradentes - RS;rio grande do sul;Novo Tiradentes;8.2;0.082;12-01 / 02-01;5;0;154;02-01 / 04-01;5;0;127.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1623.41;1970.99
Novo Xingu - RS;rio grande do sul;Novo Xingu;8.2;0.082;12-01 / 02-01;5;0;149;02-01 / 04-01;5;0;118.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1680.64;2119.91
Paim Filho - RS;rio grande do sul;Paim Filho;8.2;0.082;12-01 / 02-01;5;0;205;02-01 / 04-01;5;0;133.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1220.55;1884.41
Palmeira Das Missoes - RS;rio grande do sul;Palmeira Das Missoes;8.2;0.082;12-01 / 02-01;5;0;165;02-01 / 04-01;5;0;113.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1519.12;2206.71
Palmitinho - RS;rio grande do sul;Palmitinho;8.2;0.082;12-01 / 02-01;5;0;171;02-01 / 04-01;5;0;116.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1463.30;2161.62
Panambi - RS;rio grande do sul;Panambi;8.2;0.082;12-01 / 02-01;5;0;155;02-01 / 04-01;5;0;123.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1617.68;2040.09
Pantano Grande - RS;rio grande do sul;Pantano Grande;8.2;0.082;12-01 / 02-01;5;0;126;02-01 / 04-01;5;0;99.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1991.90;2516.19
Paraiso Do Sul - RS;rio grande do sul;Paraiso Do Sul;8.2;0.082;12-01 / 02-01;5;0;129;02-01 / 04-01;5;0;104.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1938.43;2407.40
Pedras Altas - RS;rio grande do sul;Pedras Altas;8.2;0.082;12-01 / 02-01;5;0;107;02-01 / 04-01;5;0;87.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2326.07;2873.66
Pedro Osorio - RS;rio grande do sul;Pedro Osorio;8.2;0.082;12-01 / 02-01;5;0;107;02-01 / 04-01;5;0;75.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2345.28;3324.50
Pejucara - RS;rio grande do sul;Pejucara;8.2;0.082;12-01 / 02-01;5;0;144;02-01 / 04-01;5;0;124.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1737.49;2017.98
Pelotas - RS;rio grande do sul;Pelotas;8.2;0.082;12-01 / 02-01;5;0;123;02-01 / 04-01;5;0;88.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2039.81;2836.48
Pinhal Da Serra - RS;rio grande do sul;Pinhal Da Serra;8.2;0.082;12-01 / 02-01;5;0;222;02-01 / 04-01;5;0;150.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1125.65;1671.33
Pinheirinho Do Vale - RS;rio grande do sul;Pinheirinho Do Vale;8.2;0.082;12-01 / 02-01;5;0;169;02-01 / 04-01;5;0;123.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1476.60;2032.95
Pinheiro Machado - RS;rio grande do sul;Pinheiro Machado;8.2;0.082;12-01 / 02-01;5;0;112;02-01 / 04-01;5;0;97.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2230.44;2566.89
Pirapo - RS;rio grande do sul;Pirapo;8.2;0.082;12-01 / 02-01;5;0;113;02-01 / 04-01;5;0;111.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2215.33;2245.71
Piratini - RS;rio grande do sul;Piratini;8.2;0.082;12-01 / 02-01;5;0;115;02-01 / 04-01;5;0;93.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2180.41;2700.29
Planalto - RS;rio grande do sul;Planalto;8.2;0.082;12-01 / 02-01;5;0;176;02-01 / 04-01;5;0;117.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1422.20;2145.79
Porto Maua - RS;rio grande do sul;Porto Maua;8.2;0.082;12-01 / 02-01;5;0;142;02-01 / 04-01;5;0;98.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1760.14;2543.06
Putinga - RS;rio grande do sul;Putinga;8.2;0.082;12-01 / 02-01;5;0;172;02-01 / 04-01;5;0;133.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1452.12;1878.54
Redentora - RS;rio grande do sul;Redentora;8.2;0.082;12-01 / 02-01;5;0;163;02-01 / 04-01;5;0;111.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1535.03;2252.49
Restinga Seca - RS;rio grande do sul;Restinga Seca;8.2;0.082;12-01 / 02-01;5;0;115;02-01 / 04-01;5;0;90.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2173.26;2765.88
Rio Dos Indios - RS;rio grande do sul;Rio Dos Indios;8.2;0.082;12-01 / 02-01;5;0;190;02-01 / 04-01;5;0;111.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1319.11;2242.72
Rio Grande - RS;rio grande do sul;Rio Grande;8.2;0.082;12-01 / 02-01;5;0;96;02-01 / 04-01;5;0;77.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2590.96;3227.32
Rio Pardo - RS;rio grande do sul;Rio Pardo;8.2;0.082;12-01 / 02-01;5;0;139;02-01 / 04-01;5;0;104.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1794.30;2412.46
Rodeio Bonito - RS;rio grande do sul;Rodeio Bonito;8.2;0.082;12-01 / 02-01;5;0;162;02-01 / 04-01;5;0;123.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1539.08;2027.05
Rolador - RS;rio grande do sul;Rolador;8.2;0.082;12-01 / 02-01;5;0;133;02-01 / 04-01;5;0;109.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1879.32;2285.64
Ronda Alta - RS;rio grande do sul;Ronda Alta;8.2;0.082;12-01 / 02-01;5;0;168;02-01 / 04-01;5;0;119.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;1490.39;2098.17
Roque Gonzales - RS;rio grande do sul;Roque Gonzales;8.2;0.082;12-01 / 02-01;5;0;124;02-01 / 04-01;5;0;104.00;100.00;5000.00;41000.00;500000.00;250000.00;250000.00;2014.01;2399.73
